V1,V2,V3,V4,V5,V6,V7,V8
16258.78515625,16325.089,16419.506,16495.354,16472.783,16623.377,16617.994,16594.928
6230.31494140625,6241.3267,6247.4346,6271.219,6264.0903,6283.8203,6289.3276,6285.263
2667.372802734375,2370.5833,2334.6965,2315.2373,2746.7075,2428.6675,2389.6824,2397.4993
3072.998046875,2882.3113,2816.9756,2793.9673,3110.7751,2936.2427,2872.2263,2879.411
3348.61865234375,3252.541,3290.0063,3195.076,3301.323,3334.4956,3390.274,3196.264
6437.83349609375,6099.3506,6127.897,5934.2354,6538.737,6163.839,6144.39,5986.962
4896.2177734375,5163.314,5267.461,5088.4717,4993.4326,5180.0273,5248.6675,5178.331
7637.587890625,7567.8657,7377.7803,7639.163,7684.155,7895.317,7487.512,7781.7754
5282.662109375,4728.1055,5863.0986,5335.388,5467.589,4928.2563,5726.6064,5595.1533
1468.989013671875,1466.2642,1466.3116,1463.0361,1481.5265,1485.317,1478.7979,1470.4241
6574.77490234375,6587.2407,6560.4097,6512.146,6587.7373,6583.5986,6567.1694,6521.7793
13602.0263671875,13633.723,13654.089,13716.315,13720.142,13745.469,13752.583,13749.655
9606.71484375,9696.024,9554.174,9436.128,9665.399,9659.741,9627.321,9524.071
9987.404296875,10061.339,9944.538,9844.698,10059.66,10048.164,10032.4,9953.144
1243.489990234375,1321.3218,1203.623,1183.2927,1239.8728,1290.4956,1222.8196,1189.9073
1220.5252685546875,1359.6927,1185.8218,1139.5654,1249.6813,1314.7471,1217.753,1151.0419
1185.771240234375,1182.8027,1187.7368,1177.1962,1189.5217,1186.5145,1191.9048,1177.496
8860.421875,8951.177,8886.696,8696.707,8949.087,8950.094,8970.833,8744.627
1765.068115234375,1768.23,1767.7758,1753.9441,1779.2585,1777.0613,1781.4513,1763.8383
14943.3115234375,14980.792,14974.059,14852.28,15098.26,15077.235,15122.297,14960.568
3955.538818359375,4031.407,3697.0244,3738.251,3898.464,4024.3064,3768.808,3801.8665
3119.351806640625,3129.7249,3143.2515,3134.8645,3127.684,3140.482,3137.5776,3138.0305
8322.1240234375,7020.506,7392.86,8100.5044,8649.65,7191.0034,7539.1445,8507.799
12159.712890625,12249.535,12224.94,12375.738,12390.941,12390.268,12443.911,12374.917
3906.757568359375,3889.4854,3898.4941,3909.8547,3916.633,3939.3306,3935.2378,3899.2615
8960.73046875,8792.79,8980.589,8876.559,9215.458,9117.668,9217.278,8805.133
9174.4443359375,9180.466,9182.637,9225.83,9215.558,9227.278,9230.561,9236.238
1506.6136474609375,1501.0522,1575.1512,1506.0144,1521.12,1516.382,1595.4169,1506.9822
1211.194580078125,1203.8271,1217.9996,1204.7719,1213.3887,1208.8582,1241.2255,1217.4646
1736.4136962890625,1747.9421,1760.4071,1757.7026,1775.7753,1762.1443,1769.7495,1759.2129
2930.243408203125,2942.5977,2963.197,2953.026,2982.3218,2961.4177,2987.9705,2969.167
2243.5556640625,2248.562,2251.7004,2247.769,2254.2024,2253.9998,2258.0542,2251.8247
1008.112060546875,1008.20483,1010.15857,1010.2768,1011.22754,1010.28,1009.8027,1008.6811
2457.986083984375,2448.5295,2469.3672,2467.5981,2449.9246,2446.6528,2483.0127,2493.6814
1369.1375732421875,1374.9928,1378.0769,1365.5919,1368.7253,1369.6255,1371.6938,1366.2443
6513.814453125,6916.334,6573.525,6356.031,6525.9624,6973.2993,6782.227,6529.7334
9379.171875,9390.53,9401.952,9407.599,9417.534,9406.31,9409.197,9405.432
1937.8968505859375,1957.6084,1958.6936,1967.6301,1968.0413,1985.1283,1984.2406,1979.6669
2296.576416015625,2289.8801,2376.7466,2331.9468,2302.9016,2302.3,2368.7336,2353.2756
6895.37109375,6825.403,6881.909,6762.57,7159.955,7419.559,7324.6895,7331.755
7229.62353515625,7336.172,7778.5986,7358.712,7674.878,8029.1953,7987.288,7534.749
5084.25,5205.4014,5433.794,5249.825,5663.084,5242.8633,5377.95,4943.894
1012.8444213867188,1035.14,1051.8176,1001.345,1016.23157,1026.7037,1037.6904,998.3659
8887.5380859375,8941.956,8976.988,8940.116,8915.407,8944.634,8971.7295,8966.571
2337.43701171875,2340.5132,2355.2524,2337.374,2347.8503,2343.776,2364.1653,2330.537
2129.239990234375,2153.2798,2162.158,2168.8489,2150.0364,2171.6292,2172.8523,2168.824
2716.2099609375,5038.633,2210.9795,2053.4504,2831.4336,4564.286,2626.6238,2077.201
590.33251953125,591.4793,596.9608,600.6551,602.2668,602.4735,597.95374,602.1158
1724.5321044921875,1722.3224,1745.6826,1746.2443,1745.6298,1747.8625,1749.543,1745.5305
5530.126953125,5544.531,5567.3765,5556.6562,5580.903,5562.4946,5579.1587,5542.497
2117.8671875,2120.0146,2122.7688,2123.3376,2120.6821,2122.6062,2123.8313,2124.546
2599.156005859375,2620.8796,2645.7732,2642.935,2642.811,2653.7205,2637.624,2613.6848
2989.227294921875,3016.0247,3052.273,3049.085,3046.5894,3064.7231,3041.249,3013.4155
1778.81396484375,1784.9642,1802.4955,1792.8112,1804.8636,1791.4999,1805.4567,1780.9415
1518.2960205078125,1532.5023,1550.3223,1549.6099,1547.8442,1555.9279,1544.367,1530.7013
2145.02197265625,2166.0137,2198.585,2195.5305,2192.038,2209.222,2183.2983,2156.7588
3671.48193359375,3707.0698,3758.4111,3754.133,3748.324,3773.8445,3733.9417,3692.558
5882.587890625,6053.782,6007.13,6220.026,6257.5713,6237.128,6255.7334,6262.7773
5688.18017578125,5736.241,5799.717,5804.0894,5875.4146,6020.983,5962.205,6034.937
2513.132080078125,2522.1357,2521.9182,2527.5286,2515.6707,2517.6257,2531.4788,2530.9202
2168.161376953125,2183.6326,2238.4338,2236.0525,2170.3516,2178.572,2244.5154,2244.5466
1616.76953125,1641.5232,1659.4855,1649.6831,1621.8767,1644.5455,1668.0245,1664.8246
2450.534912109375,2454.148,2504.1187,2475.4956,2528.597,2639.9065,2567.8147,2632.867
5274.4814453125,5335.2827,5387.3193,5414.543,5439.8027,5503.8867,5504.645,5521.953
1775.83349609375,1781.7766,1783.8613,1785.357,1780.6443,1781.8635,1787.881,1788.3931
2044.1160888671875,2076.7144,2090.0674,2085.934,2046.4937,2076.7449,2095.4224,2096.214
2653.560302734375,2844.4268,2908.8347,2775.3972,2787.8252,2883.215,2889.3774,2731.9446
6150.5126953125,6259.5,6355.7734,6247.2354,6495.285,6434.222,6477.558,6267.9326
1087.882568359375,1102.9539,1118.4606,1103.3258,1125.1716,1118.1736,1122.4717,1103.1506
1144.1905517578125,1146.9136,1148.5206,1146.3542,1149.4971,1149.0614,1149.3821,1147.2483
9549.0546875,9579.927,9582.862,9552.748,9558.966,9562.464,9572.513,9555.136
693.5955200195312,697.5725,713.7777,711.6658,719.4842,722.8255,718.95886,714.14966
1400.5963134765625,1399.2965,1402.7129,1406.5953,1401.5972,1410.127,1405.8794,1406.5674
10203.373046875,10267.509,10330.629,10380.516,10325.211,10410.848,10447.862,10431.442
1302.13916015625,1300.9326,1304.4247,1306.3983,1307.1224,1310.8195,1310.037,1311.3412
8400.91796875,8398.1875,8427.964,8447.011,8430.851,8469.825,8440.498,8443.5205
935.9489135742188,936.86053,939.58813,941.1096,940.3248,944.5134,942.07635,943.1446
8514.8349609375,8513.337,8541.671,8557.08,8544.155,8578.32,8552.72,8550.737
1819.0675048828125,1817.9414,1824.4607,1827.2548,1824.9584,1832.7412,1830.1715,1828.7018
3884.4580078125,4085.883,4101.095,3846.0205,3952.8328,3934.8389,3990.066,3850.7744
15739.6064453125,15896.69,15837.935,15821.843,16129.181,16522.426,16570.354,16362.192
2356.59423828125,2357.3315,2374.8708,2346.2356,2417.082,2494.1313,2530.3745,2507.809
2949.496337890625,2971.5215,2971.4375,2950.2192,3004.8574,3077.2458,3144.9824,3061.9019
1672.8765869140625,1639.01,1643.1376,1645.6888,1712.1168,1641.9266,1652.6655,1656.9369
6233.54052734375,6117.046,6202.226,6327.458,6270.663,6293.7925,6442.635,6245.677
1257.03369140625,1263.2324,1263.2351,1270.4431,1268.8512,1269.8972,1275.5779,1274.7858
2411.3916015625,2420.3633,2417.5137,2435.47,2433.3936,2432.7812,2439.2878,2438.7114
2766.797607421875,2771.7114,2791.8677,2817.984,2817.7617,2819.56,2837.2817,2837.6377
3537.53369140625,3532.4365,3538.4346,3571.325,3561.6965,3563.976,3581.58,3567.4285
3665.1865234375,3662.708,3667.619,3702.4414,3692.7722,3695.1235,3711.9097,3698.535
3686.827392578125,3684.8735,3689.4185,3724.6697,3714.7173,3717.1946,3733.5842,3721.1133
2887.2998046875,2853.8403,2880.0044,2969.7048,2943.0356,2958.818,3002.5337,2964.8015
2264.68017578125,2279.608,2276.5303,2293.4443,2293.8826,2300.8552,2304.6172,2305.3171
1732.0660400390625,1737.2512,1739.9022,1756.7374,1755.1475,1756.8004,1766.0908,1763.7498
3004.108154296875,3013.5269,3010.5557,3041.1917,3038.4775,3044.6729,3052.6758,3042.4075
10363.5322265625,10049.823,10312.297,10180.351,9900.687,9932.35,10338.112,9803.6
1917.5068359375,1822.7156,1888.5233,1831.6984,1825.8251,1801.8721,1919.185,1856.7312
2513.2939453125,2485.3723,2518.664,2504.7776,2537.7495,2483.2493,2521.9795,2508.5085
1737.0269775390625,1760.8069,1793.3546,1794.2008,1784.0226,1783.8472,1788.5643,1790.0377
3660.99169921875,3535.831,3826.7144,3431.0771,3491.1333,3378.2002,3819.3174,3033.967
7131.759765625,7037.2075,8048.6353,6708.576,6596.719,6572.0146,8199.117,6312.483
8357.19921875,8170.832,8266.619,8131.4033,7946.583,8065.7446,8203.512,7858.885
1316.4525146484375,1241.6454,1384.814,1260.15,1342.0021,1280.6049,1432.7688,1271.827
1342.1976318359375,1273.9573,1333.6038,1265.8005,1263.6489,1244.9319,1330.2656,1186.8372
1229.001220703125,1150.1102,1266.3982,1164.4558,1142.2382,1118.9753,1299.3641,1170.471
7080.23779296875,6940.3223,7029.97,7183.023,7277.162,7024.1333,7034.147,7250.571
9277.4296875,9318.265,9241.885,9313.967,9281.285,9319.084,9272.416,9316.462
4162.86669921875,4163.266,4164.575,4168.411,4165.6196,4164.9785,4163.731,4171.1772
4989.7119140625,4999.035,5013.125,5015.5986,5011.953,5012.016,5013.3325,5014.9995
2040.3331298828125,2190.7249,2272.1152,2112.5918,2105.1416,2174.7483,2234.4536,2113.9941
4590.8017578125,4724.9224,4718.4565,4628.508,4637.8086,4704.684,4713.13,4610.1387
1833.13525390625,1831.2102,1831.6188,1826.5319,1834.2211,1831.3245,1834.7168,1827.1031
3774.720703125,3774.8296,3820.9275,3824.8894,3892.435,3897.4473,3914.1475,3875.5164
1388.4857177734375,1387.1819,1389.5336,1385.3933,1396.7289,1396.5592,1397.5797,1393.3619
2372.77880859375,2369.255,2373.68,2362.7524,2389.7163,2386.971,2389.1821,2375.6516
3667.079833984375,3659.9617,3718.788,3725.857,3776.846,3784.134,3821.1443,3779.0906
9566.447265625,9530.79,9572.099,9454.391,9648.15,9608.524,9659.318,9490.079
1339.6502685546875,1336.7007,1341.9932,1333.3342,1348.9463,1346.569,1352.2485,1343.9359
7357.66943359375,7447.5884,7624.7334,8344.685,7883.181,7698.7476,7640.5522,8331.308
2348.807861328125,2339.3728,2357.7422,2356.3625,2355.8054,2346.8462,2361.224,2354.4543
4541.623046875,4522.6123,4577.4326,4556.508,4554.9194,4541.5757,4580.186,4564.2197
5202.58740234375,5501.132,5831.9014,6439.972,5536.925,5811.523,6052.2227,6406.9443
1171.6754150390625,1193.9133,1211.099,1237.5272,1187.6837,1195.9788,1213.2714,1232.2842
1035.5296630859375,1061.0298,1092.3142,1107.2161,1057.3772,1071.2119,1097.2185,1106.8613
764.1021118164062,709.79694,711.4922,975.3476,828.93604,744.6803,731.82886,939.8069
6497.09716796875,6155.41,6231.62,6497.448,6839.32,6485.9727,6479.3975,6401.6553
3226.847412109375,3294.0762,3370.156,3407.2947,3290.9067,3446.3367,3436.2922,3470.0479
9175.828125,9289.142,9465.124,9479.265,9319.497,9725.371,9586.873,9690.825
3202.1162109375,3219.3147,3242.1118,3251.6865,3259.7168,3261.7632,3261.8665,3259.9893
4988.37646484375,5026.273,5065.298,5083.553,5101.174,5103.007,5105.5596,5110.0444
1835.4261474609375,1858.9686,1865.0011,1866.1487,1867.8658,1874.0437,1878.232,1877.716
5486.28662109375,5659.1704,6354.9517,5316.4043,5521.701,5580.6533,6187.0513,5259.078
1510.7315673828125,1515.146,1708.5908,1537.2172,1571.1578,1543.8846,1682.6848,1554.321
1523.5302734375,1518.3315,1607.5365,1513.3335,1547.0255,1516.0735,1604.7253,1502.2013
7231.74853515625,7252.2266,7263.2427,7219.612,7291.3027,7334.6406,7247.4365,7354.305
3050.5703125,3052.8225,3062.349,3063.3936,3068.2446,3071.0513,3067.2676,3061.732
8871.8330078125,8849.941,8828.072,8952.65,9022.762,8952.385,8891.493,8993.809
3737.291015625,3812.206,3916.0637,3862.7737,3864.8882,3779.8027,3977.1895,3919.6685
10176.2578125,10576.194,10692.181,10818.521,10325.185,11017.623,10702.358,10745.612
1075.897216796875,1079.7472,1085.4395,1087.9125,1085.3793,1109.1693,1101.6349,1115.0472
2467.927734375,2475.2834,2492.4954,2496.7065,2490.7395,2520.809,2511.543,2520.0984
2193.28662109375,2195.847,2217.3809,2220.6892,2215.7007,2242.7397,2234.2615,2238.1343
9092.67578125,9128.427,9183.84,9215.855,9228.267,9240.629,9239.85,9225.112
3695.9169921875,3704.056,3739.6646,3746.7493,3735.8892,3790.4653,3776.5295,3785.3064
3211.543212890625,3321.514,3452.0708,3436.9058,3294.3438,3324.2493,3449.279,3459.1924
3751.2978515625,3812.0723,3826.977,3805.3938,3820.667,3837.2297,3831.4966,3858.0452
4686.47802734375,4788.6543,4776.0605,4795.1377,4675.5493,4762.995,4798.8965,4818.295
4146.75830078125,4205.0254,4186.081,4223.079,4134.808,4203.2007,4207.176,4231.3486
8653.62109375,8654.45,8772.603,8839.085,8842.914,8842.184,8794.968,8834.653
8627.146484375,8411.625,8651.992,8406.313,8872.081,8575.486,8589.807,8744.655
2734.875732421875,2756.5928,2734.0564,2765.5532,2770.8347,2746.2083,2745.2393,2769.3691
2017.3970947265625,1963.9608,1988.1393,2002.0344,2022.3866,1983.2917,1980.859,2012.3546
2032.509033203125,2035.4298,2041.3785,2044.6517,2045.3738,2059.7498,2058.1365,2077.446
3870.567138671875,3896.5413,3908.4424,3913.6855,3931.1086,3972.7634,3963.0461,3985.7441
10742.1279296875,10713.834,10700.385,10684.604,10800.222,10735.751,10705.556,10743.512
2375.281982421875,2373.1245,2370.36,2368.215,2383.6392,2375.4922,2369.9934,2385.397
1648.00390625,1626.8259,1634.3546,1644.6466,1659.6667,1639.1738,1638.5133,1650.7189
1413.963623046875,1415.3468,1416.1028,1416.9478,1416.5442,1416.6194,1416.1595,1416.7384
9839.421875,9842.04,9859.683,9869.045,9850.366,9868.037,9850.791,9888.709
9489.6083984375,9293.438,9898.706,9091.308,9605.662,9386.519,9785.809,9360.145
1316.5833740234375,1339.8057,1370.7146,1320.5651,1337.9675,1355.6414,1369.5947,1327.8516
12833.4443359375,12982.753,13381.057,12916.7,13046.77,13254.251,13522.256,12825.518
1135.7103271484375,1133.9055,1137.1665,1134.5337,1136.667,1137.3164,1136.468,1135.3704
8441.8486328125,8868.947,9708.023,9547.529,8353.969,9248.801,9727.15,9672.951
7965.0,7780.909,8010.927,7898.1504,7886.5635,7939.1147,8038.695,8576.469
2472.276611328125,2479.6423,2486.731,2492.3345,2500.2793,2506.2917,2505.02,2505.9246
7742.1201171875,7716.965,7733.314,7734.3936,7750.578,7733.339,7730.5293,7738.6426
4665.64501953125,4665.957,4685.3604,4696.198,4707.689,4693.537,4692.3174,4698.1655
6308.48828125,6312.609,6319.1675,6320.9517,6323.0317,6323.504,6325.0283,6325.3003
4246.3115234375,4340.277,4430.1694,4249.328,4302.6074,4362.9565,4410.4673,4250.8374
3821.6611328125,3944.687,4049.395,3838.9407,3836.9866,3981.0586,4071.8481,3802.704
2212.7177734375,2220.7144,2223.274,2224.9373,2219.7424,2223.1917,2219.7498,2219.0068
1214.3814697265625,1572.0345,1650.8877,1295.8905,1257.8073,1527.6453,1608.556,1306.3221
8653.822265625,8976.501,8854.249,8672.511,8694.782,9101.264,8978.257,8704.399
2001.119384765625,1932.1041,2012.8749,1994.7634,1996.0629,2052.482,2086.2905,2133.6633
7214.93896484375,7247.7114,6923.1436,7271.409,7572.529,7452.615,7169.219,7570.5527
957.2152099609375,953.46747,915.9164,959.8942,1003.0863,973.39636,946.00214,993.0869
1664.6116943359375,1669.535,1672.4779,1672.2168,1675.6368,1675.6929,1672.9268,1668.1996
1706.15576171875,1714.5878,1723.4177,1721.5636,1726.5831,1727.2242,1725.3525,1716.3445
3371.9560546875,3385.5193,3395.7856,3395.4214,3403.3628,3404.6487,3397.9326,3384.2905
2897.778076171875,2891.5608,2912.6633,2897.817,2902.2488,2906.637,2921.9873,2907.7048
2144.4365234375,2152.731,2157.926,2157.5356,2162.4814,2164.4646,2158.7695,2151.1875
2175.0009765625,2183.76,2188.9277,2188.6206,2193.9404,2196.0803,2189.8,2182.0999
9088.486328125,9143.772,9129.202,9171.686,9193.447,9178.3125,9167.55,9181.532
1677.7869873046875,1642.521,1717.5542,1754.1688,1703.0137,1657.056,1698.8928,1772.935
5089.2275390625,5065.8823,5127.089,5113.512,5113.257,5070.7407,5114.386,5155.5786
3725.429443359375,3714.3953,3699.6138,3735.8325,3726.2708,3727.9163,3715.234,3762.9392
2505.184326171875,2532.5193,2534.9138,2546.1377,2551.982,2546.5955,2558.497,2563.0134
1070.80322265625,1070.5571,1073.7441,1075.909,1075.3325,1073.555,1075.6942,1078.5784
1559.861572265625,1557.3423,1560.2999,1563.1465,1561.529,1558.3033,1560.9501,1568.9889
8567.705078125,8537.157,8808.943,8870.625,8891.694,8707.292,9028.23,8962.331
3178.12744140625,3194.4749,3201.3105,3200.3499,3209.8525,3215.6697,3194.776,3209.6646
9166.552734375,9256.222,9246.48,9350.43,9378.132,9363.44,9372.975,9362.072
7098.80078125,7223.535,7280.9243,7210.5566,7134.0415,7217.5186,7273.09,7261.8955
1069.4473876953125,1090.0249,1155.2848,1135.5576,1146.5764,1196.3026,1135.2568,1059.9932
9753.0703125,9614.3955,9752.351,9606.4795,9560.809,9761.32,9747.969,9965.982
1366.6795654296875,1375.0427,1389.5116,1391.3877,1394.8287,1380.3276,1387.7189,1387.4442
3623.60498046875,3647.144,3674.641,3698.4912,3708.1514,3715.619,3713.3381,3713.3047
3192.694580078125,3205.4177,3233.6865,3251.3462,3255.8203,3260.4312,3264.4766,3265.901
2294.068603515625,2299.1755,2305.791,2296.7087,2294.959,2300.0017,2307.7744,2300.3132
2303.83154296875,2309.1748,2315.578,2306.3372,2304.694,2309.7468,2316.5952,2309.7278
1016.7701416015625,1018.36273,1019.44147,1017.43994,1018.41284,1018.58875,1019.81555,1017.83344
2304.747802734375,2309.976,2316.4214,2307.2039,2305.6174,2310.6196,2317.618,2310.6218
1579.858154296875,1584.5424,1568.3914,1604.9879,1596.9495,1606.6543,1587.3867,1620.3662
3160.127197265625,3209.9817,3096.8298,3307.8042,3274.2478,3298.963,3216.1365,3424.6199
1851.6829833984375,1846.2726,1862.7284,1910.0109,1882.9829,1864.528,1900.8008,1945.6733
1279.2947998046875,1275.207,1271.419,1257.17,1273.9465,1281.8728,1299.3832,1283.6528
1186.076904296875,1188.4294,1193.0325,1192.0966,1191.5079,1193.5508,1193.1863,1189.4495
1571.1158447265625,1572.8271,1574.7341,1573.6425,1574.8514,1575.5948,1576.6573,1573.3337
2861.318603515625,2910.6252,3060.5022,3005.8337,2996.7444,2921.6414,3051.7256,3063.253
7361.66748046875,7441.1777,7851.55,7665.9316,7753.5513,7473.1885,7815.3237,7730.93
8190.27783203125,8166.952,8162.6147,8164.268,8189.137,8163.6294,8166.057,8178.2637
4578.234375,4571.132,4594.686,4583.2197,4591.0757,4569.526,4587.7295,4584.88
5794.00830078125,5886.5635,6212.9443,6044.552,6140.3003,5941.3115,6203.048,6105.8867
3711.50146484375,3798.1826,3854.2258,3837.8442,3709.462,3764.1138,3765.4805,3819.142
4162.93359375,4250.465,4284.0,4312.3467,4359.7715,4292.891,4395.8413,4386.0913
7059.40966796875,7134.796,6979.608,7002.1553,7090.076,7151.166,7126.67,7059.794
3241.37548828125,3302.6685,3319.9194,3309.7378,3345.4678,3375.475,3347.7654,3332.501
3303.9609375,3312.2664,3278.1504,3287.3926,3344.8298,3322.5176,3308.3677,3311.243
7543.0908203125,7567.475,7504.608,7551.597,7650.8276,7610.6343,7595.862,7640.9517
7439.3173828125,6845.814,7232.387,6780.478,7126.6797,6915.838,7133.3257,7788.36
1868.3382568359375,1870.3118,1869.1566,1872.1147,1872.0967,1875.0538,1870.4619,1881.3429
1632.3441162109375,1639.8932,1636.4774,1645.7775,1642.0801,1644.8353,1649.2312,1649.7583
2337.53125,2336.3342,2341.5784,2337.5044,2339.263,2340.0752,2341.7322,2338.8806
1316.4898681640625,1320.1815,1319.9398,1319.412,1321.1216,1323.0618,1322.5603,1323.2213
7946.37548828125,7967.8184,7978.214,7979.12,7991.4785,7989.525,7977.6934,7955.281
8007.6279296875,8028.901,8039.0957,8040.0903,8052.302,8050.36,8038.416,8016.3516
2558.666259765625,2502.394,2468.664,2406.654,2588.9617,2484.106,2481.6826,2422.6045
1377.338134765625,1438.6135,1540.2079,1457.2565,1428.2838,1456.5446,1512.9021,1448.5757
1493.6737060546875,1513.6527,1516.9125,1526.5114,1530.5886,1533.0626,1531.5874,1528.959
2066.1279296875,2108.3367,2128.8455,2134.0085,2135.8875,2154.1826,2158.0552,2147.0623
2719.819091796875,2742.9836,2774.6562,2765.3235,2764.205,2782.2803,2791.006,2779.102
8416.9130859375,8556.02,8715.416,8662.891,8660.705,8774.66,8822.547,8724.932
1941.2996826171875,1952.199,1968.9836,1964.4766,1963.0961,1972.4313,1976.4822,1972.1766
2786.29638671875,2811.2546,2843.7212,2834.1846,2832.4946,2852.9895,2861.2368,2847.9841
3487.787109375,3803.1655,4099.324,3784.877,3626.166,3880.2285,4030.4,3844.1382
1926.51611328125,1956.9817,1972.8127,1977.4016,1973.6655,1996.7645,2001.2144,1989.39
1800.2742919921875,1827.0591,1851.7266,1844.9203,1841.7903,1864.105,1871.231,1864.4348
3005.08251953125,2958.5264,2686.003,2886.7876,3086.038,3017.9312,2758.8162,2998.2947
999.3732299804688,989.99023,997.5874,999.04517,1005.68585,992.9414,997.8187,999.48627
1177.731201171875,1155.156,1168.4299,1169.9933,1188.9697,1159.3124,1167.0774,1170.2869
2711.8193359375,2643.3687,3137.7258,2676.8267,2939.2312,2704.8525,3132.716,2685.1768
10843.12890625,10398.621,10365.083,11067.663,11540.889,11481.721,11081.9,10684.626
6474.21533203125,6377.1353,6116.41,6190.7617,6807.8213,6610.5835,6393.7134,6316.612
7908.451171875,7556.779,8238.475,7671.895,8354.849,7762.398,8468.49,7755.0776
3086.399658203125,3104.25,3107.7517,3126.1836,3131.8926,3131.7236,3135.3574,3132.4304
4449.5224609375,4515.2417,4797.1475,4615.9316,4537.616,4555.7754,4764.7397,4605.8057
1985.3173828125,1982.5232,1986.4509,1985.1553,1986.9078,1986.6709,1986.7017,1984.6565
4245.166015625,4244.6562,4247.0396,4248.061,4249.1475,4252.6074,4250.9575,4242.798
10248.349609375,10576.055,10028.406,9931.291,10299.353,10487.201,10072.186,9917.147
1112.6971435546875,1160.9292,1084.8175,1070.3486,1121.287,1149.3202,1095.2412,1072.8748
2138.041259765625,2219.4568,2087.5989,2064.2642,2151.3894,2198.8525,2101.8413,2064.0884
10077.84375,10084.431,10093.834,10090.175,10098.982,10101.744,10096.4375,10088.117
11638.2041015625,11642.181,11652.637,11669.466,11676.467,11671.411,11692.284,11684.178
8665.349609375,8765.945,8626.322,8503.785,8703.23,8775.996,8622.767,8458.455
4385.38525390625,4368.6772,4389.0073,4372.795,4385.167,4370.4395,4392.276,4370.489
5050.07421875,5068.612,5067.6997,4989.6787,5051.4395,5065.09,5055.466,4979.8604
9418.4521484375,9391.089,9436.399,9355.638,9434.993,9402.147,9440.797,9350.304
12228.5234375,12449.401,12635.969,12726.417,12628.944,12697.108,12447.477,12439.446
8763.3544921875,8590.511,9375.198,9432.215,9065.796,8805.178,9461.549,9513.063
5452.712890625,5470.3174,5474.527,5486.7266,5493.9116,5485.5786,5493.4165,5497.2
1530.12548828125,1662.849,1439.3745,1427.3835,1526.7289,1633.0153,1490.5695,1450.4957
1884.888916015625,1899.3022,1927.125,1943.0425,1934.4382,1950.481,1917.1973,1932.3556
6890.61474609375,7057.127,7205.8477,7260.6035,7209.4688,7211.34,7090.8027,7048.783
6200.02197265625,6716.7456,6267.8477,6379.927,6363.6074,6607.509,6313.428,6412.382
6575.7578125,6696.102,6877.4194,6952.7695,6885.1943,6877.274,6785.717,6855.2114
5947.65771484375,5908.6553,5891.1914,5934.359,5929.733,5977.83,5954.3457,5929.488
2637.1865234375,2656.0278,2683.9968,2705.2039,2727.168,2769.033,2742.903,2861.303
2144.21728515625,2121.297,2215.76,2125.6172,2107.2058,2113.9082,2241.0815,2134.5278
4745.98486328125,4731.9297,4757.9995,4759.0474,4723.372,4728.89,4793.557,4780.298
1741.93310546875,1740.0653,1783.4249,1766.1711,1733.1106,1732.4652,1783.0002,1768.7455
2877.27587890625,2897.29,2910.912,2910.9763,2947.0605,2952.571,2930.5083,2933.2913
2849.728515625,2885.2383,2927.224,2801.6687,2858.6753,2886.4495,2914.532,2788.2034
2188.930419921875,2240.3079,2361.2065,2311.791,2307.0264,2253.0798,2358.5864,2351.1475
2856.38720703125,2886.045,2925.1362,2909.9636,2882.187,2885.0996,2930.2366,2905.7307
1533.458740234375,1560.9045,1629.5526,1625.9918,1619.7273,1660.1279,1619.971,1579.5542
1955.88232421875,1996.0681,2025.5848,2071.5076,1964.961,1983.705,2036.4109,2077.895
2941.691650390625,2994.0764,3136.8596,3021.4277,3095.103,3001.6584,3131.7927,3022.6345
4043.24755859375,4440.559,4840.9575,4379.494,4203.394,4510.088,4767.0195,4428.717
1879.9488525390625,1896.4507,1957.9717,1942.7341,1879.439,1900.3369,1956.2855,1950.395
2260.489990234375,2282.539,2316.0986,2313.3347,2335.3909,2338.3723,2317.811,2285.701
7821.66943359375,7726.3945,7844.5737,7752.794,7834.3745,7750.0845,7853.7617,7783.949
6210.1953125,6222.7646,6272.432,6291.558,6281.5845,6463.122,6361.58,6489.121
8029.04443359375,8036.8877,8040.954,8031.6787,8050.581,8056.5493,8050.552,8044.0713
7346.29638671875,7402.5933,7475.9185,7470.4136,7476.688,7503.336,7434.716,7365.6113
8151.43212890625,8168.772,8178.1875,8175.6104,8184.892,8185.691,8183.237,8165.76
7838.94482421875,7867.9116,7892.8667,7890.4146,7909.33,7909.306,7901.64,7871.374
8188.52783203125,8191.7344,8231.694,8189.404,8193.27,8205.652,8259.96,8222.1875
8295.18359375,8456.755,8549.136,8477.333,8410.122,8623.339,8586.477,8508.575
6665.87451171875,6688.329,6703.9443,6708.171,6711.9077,6718.256,6702.9937,6683.6865
7488.27490234375,7537.2354,7545.426,7557.5293,7488.1216,7525.802,7578.3706,7578.094
7528.07568359375,7550.656,7565.2266,7563.111,7578.839,7579.874,7571.7827,7548.0806
7547.5966796875,7567.93,7578.1523,7566.248,7561.097,7573.6357,7592.638,7591.517
7222.06884765625,7418.2944,7735.4546,7218.167,7260.2637,7373.546,7653.8467,7196.637
6649.548828125,6581.186,6575.3486,6595.402,6661.7197,6603.229,6588.092,6624.9497
4681.01123046875,6305.2217,5596.761,4441.2344,4726.936,6041.568,5548.6895,4312.988
4090.248779296875,4200.3027,4203.072,4118.107,4133.767,4198.463,4200.2236,4100.9756
