V1,V2,V3,V4,V5,V6
7576.4697265625,7833.664,8053.3984,8185.764,8441.272,8517.071
7830.90625,7783.598,7908.9395,8260.621,8421.814,8367.079
7710.95654296875,7924.7246,8153.0234,8218.675,8202.165,8265.426
10181.18359375,10390.237,10597.668,10691.716,10957.986,11125.089
7533.6337890625,7455.5264,7725.174,7886.7114,7935.8555,7629.4307
7300.197265625,7724.975,8203.418,8509.836,9154.291,9361.003
1673.26513671875,1711.6069,1686.6885,1748.6829,1628.9973,1711.8909
12153.4619140625,12893.134,13806.12,14337.019,15143.377,15436.927
1435.1632080078125,1425.1471,1399.3835,1490.0663,1494.2845,1553.5322
10892.697265625,11378.262,11969.127,12272.117,12619.486,12654.646
3123.929443359375,2743.8108,2871.9321,3231.8352,2885.2031,2986.0
10017.142578125,10352.209,10844.878,11138.861,11215.0625,11202.569
10834.7392578125,11172.572,11695.777,12193.418,12141.082,12195.16
4511.0302734375,4487.9453,4411.6963,4611.577,4727.9976,4455.342
5397.744140625,5542.211,5946.9614,6161.526,6067.372,6399.963
8188.53125,8410.334,8527.054,8626.4,8706.167,8792.626
8378.564453125,8410.505,8493.382,8507.408,8420.719,8426.875
7722.7666015625,7840.401,7832.365,7774.138,7639.4644,7824.649
5954.73681640625,5990.394,6311.4253,6544.675,6167.116,5570.035
11654.96484375,11978.234,12361.421,12739.66,12725.497,12834.979
6173.0849609375,6533.91,6938.1753,7252.9775,7379.8555,7411.21
6439.55908203125,6625.5376,6862.167,6916.0747,7087.688,7110.8193
11732.837890625,12586.172,13654.168,14348.943,14921.74,15072.071
11407.3916015625,11483.172,11742.174,11851.695,12096.016,12238.411
6938.44140625,7348.6377,7802.9043,8022.9727,8462.399,8667.033
9898.244140625,10425.839,11045.3545,11300.498,12031.02,12358.984
4600.77587890625,4856.3955,5165.8516,5250.1445,5660.757,5866.764
11504.701171875,11887.126,11705.656,12660.59,12602.645,12274.642
8762.5458984375,9246.571,9791.786,10202.349,10405.416,10442.535
8056.94189453125,8499.738,9004.553,9384.262,9790.023,9918.326
7502.78759765625,7547.2754,7760.2593,7846.348,7759.424,7839.1377
5560.3232421875,5644.048,5815.1953,5994.229,6044.237,5819.641
7269.7197265625,7439.532,7676.2275,7743.44,7975.2236,8006.6904
7804.32958984375,8052.341,8355.195,8524.158,8758.006,8876.947
4132.81201171875,4796.2773,5123.134,5858.052,6348.302,6142.0996
11384.31640625,11697.843,12111.977,12503.938,12839.379,13048.245
8398.75390625,8448.309,8519.99,8737.753,8927.843,8786.459
6760.14013671875,6856.493,7022.1445,6672.412,6895.345,7050.909
1999.321044921875,2515.9805,2826.9312,3304.6035,3400.583,3305.081
15926.50390625,17180.637,18387.197,19367.031,21254.096,21903.385
2941.05224609375,3135.0364,3365.1772,3486.4253,3710.9941,3808.4634
3967.333740234375,4080.9365,4303.4307,4396.8506,4667.102,4725.9756
18150.0078125,19150.336,20537.955,20435.074,22034.268,23025.703
3673.637939453125,3876.229,4116.5835,4211.3584,4393.0293,4455.488
11408.37109375,12111.967,12891.876,13501.604,13595.262,13627.117
5661.97216796875,5626.885,5369.1836,5544.3623,5426.761,5248.2476
6260.322265625,6323.297,6122.497,6266.787,6471.8794,6162.042
10547.5302734375,10852.098,11267.837,11205.846,11518.898,11730.943
8864.0341796875,8969.629,9527.374,9785.834,9558.33,9430.769
5007.4609375,4545.2144,5621.557,6491.5986,6467.578,6073.6094
7329.47998046875,7637.299,8019.0166,8223.541,8725.12,8917.511
8186.0927734375,8581.028,8826.619,9693.016,9939.18,9672.906
2634.69677734375,2740.224,2916.527,2973.0854,3087.2854,3101.0913
5526.140625,5692.1196,5881.6387,6026.0967,6038.5635,6038.9067
3609.6884765625,3908.1255,4249.908,4430.813,4782.6147,4924.9287
7155.52392578125,7424.169,7698.058,8009.818,8079.5547,8075.335
7986.517578125,8527.362,9149.21,9512.102,10172.07,10417.605
10460.150390625,11240.67,12151.176,12794.307,13478.626,13681.922
3260.384521484375,3421.119,3593.1133,3695.7344,3915.1406,4006.6733
2327.04931640625,2484.5093,2671.104,2811.1396,2894.6665,2918.3809
2037.80419921875,2077.8635,2103.4468,2098.2449,2163.9697,2216.7983
2421.519287109375,2575.003,2751.8662,2929.1782,2997.0825,3018.1704
9951.7021484375,10308.258,10277.342,10159.763,10108.598,10388.578
686.2037963867188,733.10895,676.17444,733.90454,844.0166,700.6808
6780.1982421875,6995.696,7127.791,7285.446,7373.5938,7591.5317
4162.00537109375,4288.607,4369.557,4306.402,4444.6123,4441.815
3452.514404296875,4201.419,4657.873,5047.7417,4979.593,4945.527
10381.216796875,10834.843,11019.719,11204.146,11396.352,11573.275
9256.009765625,9343.049,9357.856,9380.586,9347.225,9431.853
6386.88330078125,7194.5444,7398.4805,7554.615,6146.5503,5993.7725
10666.6103515625,11054.8955,11585.74,11898.757,11729.489,12019.863
6149.1259765625,6421.9365,6541.876,6617.641,6732.0,6734.128
6815.173828125,7152.1,7463.4365,7593.823,7966.3276,8125.9717
10637.1650390625,10921.371,11352.004,11643.424,11705.664,11724.827
2075.044921875,2127.8545,2220.2205,2292.809,2289.4146,2292.2979
4903.99951171875,5168.416,5458.126,5654.1514,5832.13,5927.671
13019.802734375,12899.215,12891.617,12887.729,12560.985,13237.877
2563.28173828125,2678.9226,2937.6565,3050.9941,3108.2349,3213.1177
7440.3291015625,7527.394,7596.828,7706.72,7593.1553,7450.911
9986.1259765625,10193.108,10253.41,10415.216,10255.182,10423.349
5534.56591796875,5409.693,5415.4194,5594.7515,5399.155,5375.7695
4928.86962890625,4780.4956,5314.0127,5377.432,5633.8354,5530.891
13754.40234375,13913.266,14384.384,14566.798,14535.75,14597.582
3944.1201171875,4137.7495,4392.614,4464.839,4702.6865,4767.244
4171.7822265625,4250.2188,5033.885,4487.5317,4988.799,5039.331
7813.1572265625,7602.0806,7893.4526,7919.207,7734.372,7871.398
6139.09033203125,6085.513,6074.5674,6102.5576,5946.322,6067.5938
6688.54736328125,6955.109,7095.5337,7257.9473,7414.454,7346.2295
8882.91015625,9154.146,9449.087,9516.405,9853.625,10107.092
310.6209716796875,492.67914,268.47827,452.56342,856.86163,370.42578
1657.9049072265625,1660.2251,1674.5033,1688.1289,1696.0309,1675.5806
1305.4825439453125,1319.97,1348.544,1353.9557,1367.1506,1365.2458
8931.4130859375,9037.605,9159.896,9293.947,9418.825,9415.992
3892.047119140625,3516.4922,5132.4434,5249.2188,5524.567,5346.917
3656.758056640625,3781.0757,3915.2905,4025.532,4038.7568,4055.3857
4704.0869140625,4922.5474,5172.6455,5088.1387,5317.869,5498.4824
6944.1318359375,7010.4873,7063.5703,7177.075,6935.7925,7202.9253
7413.5556640625,7711.1577,7755.203,7851.8267,7852.1226,7857.9155
6247.16552734375,6778.944,6769.018,7385.958,7827.0303,7648.3403
4936.4853515625,5050.9106,5077.201,5167.1143,5103.8057,5238.989
13650.72265625,13941.285,14047.829,15115.46,15523.982,14894.583
3156.95068359375,3061.2395,3238.3528,3199.2322,3266.2231,3156.5234
1090.2637939453125,1109.8861,1149.2917,1151.1578,1206.662,1135.354
4224.04638671875,4324.6216,4541.98,4478.8394,4456.5635,4133.2134
3649.503173828125,3752.4324,3890.082,3966.81,4124.466,4088.1655
2100.07373046875,2228.7017,2400.4048,2485.6929,2768.5393,2847.7786
2714.182861328125,2867.2534,2961.8145,3052.2466,3143.319,3124.8647
3479.26953125,3531.8528,3673.171,4119.168,4277.8945,4140.5283
16783.3203125,17154.525,17782.129,17077.791,17756.092,17319.135
2525.7119140625,2647.5881,2794.7334,2844.9058,3024.1309,3094.0886
2429.482666015625,2470.2454,2522.246,2601.0625,2673.2964,2655.1619
5401.52099609375,5677.7407,5992.4414,6186.1074,6490.1665,6597.695
10068.16796875,10588.656,11175.324,11703.819,11870.881,11910.506
3627.5537109375,3914.6938,4249.6846,4434.542,4836.4277,4999.1953
4884.3046875,5131.0205,5435.043,5538.962,5924.6084,6110.21
12677.1689453125,13504.092,14452.986,15094.785,15766.535,15941.528
2406.615478515625,2577.751,2777.6672,2905.8455,3050.061,3089.82
9844.330078125,10246.178,10965.039,11245.538,11616.874,11743.915
8910.2412109375,9411.414,9998.91,10371.44,10410.232,10446.986
5820.55615234375,6194.499,6572.45,6912.4927,7101.1787,7138.975
1801.3909912109375,1797.6119,1813.0984,1845.8357,1834.0302,1863.1628
9853.77734375,10498.844,11225.844,11854.119,11939.155,11983.387
2763.3203125,1990.4341,4637.42,5059.48,5438.643,5085.9346
7586.1181640625,7894.6655,8101.153,8221.061,8384.088,8525.233
4414.947265625,4560.5874,4612.1523,4588.7153,4582.0327,4724.883
8104.74462890625,8073.921,8247.133,8053.003,8065.7075,8078.7188
6743.921875,7074.41,7360.927,8094.45,8183.962,7997.379
588.4869384765625,527.82416,476.90408,534.28406,549.9091,455.22574
567.4553833007812,593.74585,512.0212,629.4192,681.78723,503.6853
8979.76953125,8952.705,9089.957,9098.641,9122.434,9120.4
9885.716796875,10627.254,11498.321,11864.543,12939.613,13464.226
11047.32421875,11895.457,12831.921,12937.842,14155.209,14863.8955
6456.23388671875,6804.543,7192.8047,7464.631,7808.49,7915.157
3799.014404296875,3997.6387,4211.7183,4352.824,4609.932,4715.884
9337.521484375,9765.988,10104.879,10280.696,10625.651,10883.978
2299.255859375,2392.9644,2498.9373,2527.2583,2562.6375,2582.6416
7230.2958984375,7720.9756,8222.675,8454.203,9151.74,9482.316
11840.1494140625,12552.23,13366.695,13882.66,14529.923,14728.874
17749.78125,18877.285,20172.756,21078.855,21721.145,21913.43
7927.712890625,8191.6553,8480.508,8631.629,9011.705,9208.521
2896.1796875,3000.3843,3049.4187,3059.408,3070.6753,3124.7861
8661.8828125,8906.945,9419.094,9496.088,9974.114,10364.1455
8105.66748046875,8269.06,8264.713,8240.122,8352.881,8378.084
7327.923828125,7536.348,7698.4307,7925.917,8097.58,8201.914
6601.9462890625,6646.9536,6785.864,6657.623,6776.0845,6933.409
1288.923583984375,1296.8911,1326.3573,1344.6504,1249.7104,1270.4941
9959.8408203125,10414.812,10556.371,10251.9375,9509.216,9335.708
1940.3851318359375,1989.6702,2143.6494,2254.6396,2074.126,2154.0505
5403.4423828125,5345.624,5600.6504,5936.1294,6173.087,5456.801
9578.205078125,10078.792,10614.93,10842.805,11498.101,11687.59
9142.833984375,9424.184,9785.737,10019.101,10349.291,10474.233
5466.96337890625,5743.3438,6156.842,6251.119,6710.427,6993.2
10019.5244140625,10337.213,10097.297,10170.736,9565.282,10044.389
8338.85546875,8477.484,8625.948,8772.197,8733.533,8692.176
7757.5029296875,7899.419,7979.5864,8177.0723,8200.613,8246.65
8010.2021484375,8259.093,8413.265,8529.838,8572.364,8562.291
6315.3564453125,6589.2114,6731.8804,7005.1987,7218.762,7068.495
4990.3076171875,5118.5474,5197.675,5204.312,5308.6465,5306.4043
9701.1767578125,9761.48,9859.273,9826.392,9836.392,9936.648
1327.821533203125,1284.6519,1303.0518,1323.2495,1318.9741,1277.2603
8082.4326171875,8385.699,8413.658,8576.156,8636.265,8450.319
1237.8077392578125,1289.1932,1314.793,1355.2637,1391.8026,1373.4658
7055.841796875,7478.0015,7956.1934,8313.35,8602.091,8675.448
8409.291015625,7215.254,7732.161,8646.946,7594.584,7773.3403
3002.52197265625,3086.6582,3123.3335,3148.2026,3184.325,3208.7515
1265.04541015625,1272.135,1224.9198,1305.2974,1295.6815,1349.5983
7236.52978515625,8354.691,8989.402,9594.017,8651.174,8405.698
10934.4091796875,11121.18,11332.812,11583.541,11923.11,11841.1875
8019.8330078125,8183.7,8361.824,8310.282,8506.833,8559.915
8302.658203125,8424.18,8681.831,9065.344,9350.951,9375.849
6556.037109375,6446.2734,6951.442,7139.375,7284.8994,6890.3403
5939.05078125,6200.0566,6386.482,6552.093,6983.168,6885.916
5158.2099609375,5268.734,5328.2075,5180.0845,5194.4897,5329.3193
17841.35546875,19047.281,20404.004,21039.047,22439.84,23010.795
7917.56787109375,8246.13,8618.32,8746.264,9239.482,9480.262
2665.431640625,2816.8486,2889.6821,2909.571,2936.0107,2691.9436
2662.903564453125,2700.6016,2790.1409,2880.894,2995.454,3072.9219
5309.8154296875,5526.6772,5770.6694,5827.5215,6153.879,6350.0654
9922.5712890625,10046.595,9998.779,10059.364,10144.441,9999.039
10249.3896484375,10685.841,11137.715,11197.358,11746.637,12086.791
10241.68359375,10478.878,10753.632,10995.478,11016.036,11058.445
9769.001953125,9744.511,9639.146,9767.969,9793.21,9568.626
9991.75390625,9953.954,9870.503,9984.339,9984.832,9913.725
9962.263671875,9941.049,9938.877,9952.852,9981.7295,9910.354
10225.7626953125,10271.944,10223.781,10348.804,10336.683,10558.781
970.48681640625,966.89514,952.73285,972.97656,977.64355,947.66974
10268.5439453125,10476.147,10703.779,10891.496,10927.8125,10930.643
10081.3974609375,10122.911,10181.586,10142.211,10159.694,10197.591
10282.919921875,10523.715,10648.96,10772.676,10632.773,10914.459
10213.203125,10622.788,11083.932,11252.656,11867.591,12234.069
10282.673828125,11025.104,11441.74,11455.114,11404.0625,10369.808
10101.7841796875,10111.102,10314.836,10272.064,10412.661,10279.97
9969.3515625,10070.98,10085.132,10100.612,10144.808,10100.506
10187.154296875,10440.502,10673.539,10693.914,10962.851,11241.055
10089.845703125,10090.594,10217.619,10279.197,10293.895,10333.585
10106.884765625,10239.969,10296.377,10364.73,10385.217,10493.814
2909.2138671875,2920.7202,2977.5203,2967.4766,3012.951,3031.6248
3914.075439453125,3925.1106,3972.0999,3974.8335,4023.036,4041.3708
5051.44873046875,5230.199,5406.103,5516.4565,5710.6426,5775.31
3412.0634765625,3440.1125,3309.9788,3396.7534,3502.348,3305.895
2508.580322265625,2517.2751,2382.2073,2659.9475,2807.877,2133.7324
3089.8818359375,2951.7148,3084.8442,3133.3384,3371.8755,2903.0603
2271.958984375,2260.4746,2079.9028,2354.4077,2578.212,2089.0103
8379.064453125,8425.142,8495.038,8519.061,8605.491,8647.589
2410.759765625,2696.3298,2204.9702,2804.937,3247.1682,2052.9644
6773.3125,6761.927,6767.7744,6771.12,6661.418,6641.978
4641.52490234375,4619.6963,4440.73,4544.802,4515.86,4383.3574
1169.959716796875,1190.9916,1206.7133,1239.559,1261.503,1261.4473
1284.27197265625,1215.7437,1088.455,1309.8093,1298.5999,1142.9183
10746.646484375,10955.494,11184.279,11492.281,11636.983,11596.089
2569.34228515625,2601.6277,2615.8088,2620.329,2639.3005,2664.8577
1567.1539306640625,1566.4689,1575.6403,1585.7126,1578.1406,1585.3887
334.20977783203125,322.7461,320.53143,481.9947,499.87473,365.14893
1604.2471923828125,1717.2788,1830.1969,1901.3445,2013.5186,2096.2456
4782.19873046875,4693.346,4699.8633,4776.7085,4857.221,4772.3906
2758.9052734375,2826.7942,2814.8237,2944.4556,3185.3335,3060.8525
3057.007080078125,3137.7822,3244.0742,3257.582,3376.0896,3423.6743
1071.400146484375,1013.3754,923.86316,1022.6717,1036.5659,848.89777
6394.4736328125,6422.242,6327.3896,6407.5576,6257.0215,6299.358
7964.7236328125,7992.555,8030.437,8061.7197,8073.7876,8076.7363
7346.41845703125,7444.74,7743.6577,7729.51,8009.542,7925.136
6765.08349609375,7008.7334,7314.5835,7650.9307,7749.5645,7744.8423
2850.94384765625,2870.6707,2910.1357,2958.3225,2961.4844,2975.5764
2986.95751953125,2987.349,2947.8916,2972.1958,2948.8416,2960.5012
3737.7783203125,3764.8347,3799.6318,3837.9788,3863.5151,3864.8567
7927.16259765625,8016.8,8127.1636,8183.102,8261.207,8305.823
11147.8671875,11212.694,11301.876,11349.795,11404.681,11429.64
10180.7412109375,10422.184,10691.353,10810.681,11123.377,11270.027
10696.814453125,10719.057,10772.205,10821.248,10823.997,10833.866
10071.38671875,10226.873,10199.733,10249.156,10293.7705,10324.67
10104.0625,10306.42,10486.4375,10623.463,10782.916,10909.023
10113.46484375,10269.266,10402.369,10535.721,10617.094,10714.297
10093.4345703125,10238.814,10390.1455,10473.455,10646.454,10709.499
10092.4873046875,10240.893,10393.904,10493.595,10640.241,10743.016
10147.248046875,10432.379,10692.023,10816.799,11084.928,11303.713
10898.3173828125,10930.622,10948.779,10974.942,10936.162,10933.828
11197.46484375,11237.964,11310.094,11317.346,11394.047,11415.248
1071.467529296875,1074.0795,1080.6213,1088.8955,1083.6951,1082.2959
11073.27734375,11092.53,11108.821,11089.053,11053.595,11044.927
10799.2568359375,10809.804,10820.127,10802.131,10780.924,10783.268
10503.388671875,10478.058,10423.823,10532.663,10583.549,10453.825
11323.169921875,11358.798,11413.895,11461.957,11463.78,11471.185
10039.8212890625,10177.967,10349.448,10462.562,10664.053,10734.822
1005.3562622070312,1011.41797,1010.34314,1010.65015,1013.2986,1015.64386
10354.765625,10652.337,11001.895,11158.481,11391.698,11465.275
909.4818115234375,917.87305,876.14795,927.3476,958.3528,857.9198
10092.271484375,10365.369,10540.866,10757.342,10909.893,11024.339
10198.4853515625,10493.182,10774.344,11070.364,11259.256,11438.229
10157.2431640625,10378.979,10606.532,10742.7705,10949.455,11166.017
10639.736328125,10669.629,10705.3,10720.321,10755.327,10770.079
1152.109619140625,1160.381,1170.8322,1175.8575,1173.0071,1180.0746
11398.2734375,11486.87,11587.297,11660.258,11688.532,11719.583
10554.083984375,10445.318,10466.319,10585.08,10486.301,10506.001
10052.1611328125,10159.461,10290.09,10356.287,10524.142,10584.925
2550.2236328125,2619.0967,2638.7942,2612.4292,2773.0454,2666.5947
3926.135009765625,4007.3794,4018.7466,4063.87,4116.8237,4172.9707
3120.27294921875,3299.1023,3544.995,3676.8967,3884.338,3963.7822
10560.021484375,10900.233,11434.525,11646.051,12371.773,12569.662
3456.6455078125,3529.271,3656.5112,3813.563,3686.9878,3811.3672
4060.911376953125,4105.011,4037.8281,4143.3594,4237.877,3985.4814
10519.328125,10829.529,11069.117,11169.725,11376.674,11437.494
4949.21435546875,5021.839,5146.081,5144.5786,5242.9946,5218.447
2416.896728515625,2434.4714,2403.8643,2458.407,2484.8892,2385.962
16763.65234375,17592.453,18585.982,19200.842,20312.906,20626.57
8327.125,8699.283,9123.338,9282.908,9799.593,10052.933
2864.208740234375,3077.0193,3106.7488,3216.5176,3214.0312,3342.337
12848.4150390625,13388.313,13359.42,13946.887,13742.992,14364.006
1074.2611083984375,1070.9121,1084.5441,1091.0236,1082.6471,1082.4193
6495.57275390625,6713.0176,6952.008,7371.954,7443.5347,7490.5
4357.9423828125,4498.284,4529.9873,4784.589,4810.2866,4874.707
1077.7347412109375,1087.6746,1083.3032,1102.3723,1095.1125,1106.8837
5951.36181640625,5873.588,5903.878,5813.8184,5939.735,5945.7363
2349.734619140625,2331.615,2347.6255,2392.8699,2337.8352,2377.7288
3764.9091796875,3438.0762,3622.0098,3895.758,4083.6428,3092.3865
1324.248291015625,1315.5564,1326.6755,1334.0481,1343.3187,1339.0818
3944.53466796875,3973.6267,3987.3696,3961.6958,4035.5054,3993.1934
1219.605224609375,1246.0977,1229.3564,1240.4159,1286.7166,1220.4236
6072.61767578125,6087.711,6183.495,6290.119,6441.0913,6439.017
2031.9146728515625,2050.3206,2170.178,2134.7979,2248.7048,2196.7512
4955.623046875,5080.6914,5197.9746,5255.4976,5351.102,5306.208
2614.6630859375,2618.1272,2599.9324,2626.4805,2665.1238,2591.1082
2219.101318359375,2270.9558,2313.4626,2449.92,2516.7349,2413.3564
2811.075439453125,2950.543,2948.2595,3081.8708,3180.7847,3038.6367
6149.10693359375,6446.245,6782.2046,7126.4883,7336.76,7390.4395
1758.7843017578125,1846.2747,1880.7902,1991.5948,2038.9904,1968.774
2843.87841796875,2884.6748,3010.5637,3172.1719,3097.773,3187.893
9959.013671875,10253.763,10627.945,10779.063,11224.446,11428.249
2192.9794921875,2283.6028,2378.756,2447.5881,2543.3435,2595.7173
13339.71484375,13784.822,14446.266,14975.822,15535.086,15691.336
3402.85791015625,3515.383,3661.424,3736.6318,3885.791,3943.884
9230.6728515625,9012.992,9513.779,9452.772,9776.771,10033.008
7587.990234375,8256.611,9045.186,9915.021,11210.252,10988.006
2583.1103515625,2676.7446,2735.0369,2790.0842,2881.7095,2911.327
6231.78857421875,6283.8955,6441.7017,6629.9126,6813.7446,6830.0757
5668.57958984375,5973.335,5970.6484,5998.992,5953.3945,6298.592
2788.512451171875,2938.5579,3102.6206,3207.5625,3342.753,3384.9595
10946.755859375,11371.37,11954.064,12226.726,12916.375,13202.138
3862.5419921875,4068.599,4309.2705,4491.618,4550.3174,4558.869
18397.45703125,19819.785,21621.805,22561.98,24821.043,25606.607
4272.1328125,4414.9746,4573.0083,4671.5645,4813.4414,4864.698
8394.14453125,8452.563,8559.586,8717.322,8845.203,8894.085
15248.134765625,16096.635,17033.35,17476.482,18692.148,19213.543
1378.134765625,1379.3783,1381.644,1377.8722,1377.1317,1377.6139
2625.36962890625,2742.9646,2869.406,2914.0364,3078.9453,3158.9644
3663.3759765625,3834.3723,4060.1152,4179.625,4464.488,4562.3867
1284.51513671875,1298.0623,1321.0117,1348.3888,1371.01,1377.468
4275.44482421875,4332.013,4377.5664,4410.914,4446.383,4446.558
18195.96875,19055.664,20166.695,20850.914,22377.232,22812.938
5818.13134765625,5830.4224,5944.7085,5854.871,5967.858,5900.8086
1912.0960693359375,1942.748,1978.3857,1994.5503,1971.0856,1982.8159
1921.7252197265625,1986.2354,2087.395,2041.4583,2160.3955,2091.4778
3164.001220703125,3319.374,3519.7837,3657.852,3834.2783,3950.7947
5143.0693359375,5564.384,6005.7026,6389.096,6789.672,6844.5684
12909.990234375,13077.764,13414.851,13793.662,14099.055,13984.942
6348.9189453125,6456.356,6623.671,6782.77,7129.17,7181.8394
3960.317626953125,4047.795,4169.3574,4259.69,4418.759,4430.5913
3386.891845703125,3511.0374,3611.1113,3740.3022,3845.7305,3840.794
1856.5308837890625,1969.1656,2044.3083,2118.558,2183.6277,2190.898
4871.037109375,5108.8677,5268.552,5432.915,5615.64,5716.8867
4765.78173828125,4966.1353,5159.017,5369.533,5526.4033,5512.3584
3326.16552734375,3472.2603,3643.997,3740.893,3966.3318,4066.8726
2372.267822265625,2400.4526,2441.233,2482.727,2513.6472,2523.8875
4525.12353515625,4869.2754,5256.9326,5457.3916,5947.5083,6105.3955
4477.11279296875,4600.5503,4809.9395,4939.599,4976.145,4969.6836
1600.11279296875,1625.6353,1677.1188,1916.4121,2008.6582,1794.54
4212.373046875,4594.9727,4997.579,5331.9883,5782.2,5874.612
3126.624267578125,3331.456,3575.3857,3677.2002,3960.403,4122.8135
5947.7880859375,5976.7393,5975.8047,5993.807,5969.9062,6032.155
18862.01171875,19565.137,20533.203,21236.389,21201.656,21359.865
3532.28515625,3704.3428,3897.5698,4011.811,4032.0923,4046.8862
4303.75244140625,4507.5312,4765.132,4883.752,5144.8906,5275.0312
5576.44189453125,5682.8525,5871.573,6067.134,6112.698,6173.664
12261.7041015625,12842.914,13547.361,14120.918,14356.885,14408.371
11410.76171875,11487.411,11647.245,11720.806,11811.467,11850.1455
3005.094482421875,3031.6013,3082.5925,3146.8525,3154.4944,3182.959
4556.7841796875,4635.735,4531.788,4618.7476,4753.922,4490.974
1655.638916015625,1701.8069,1796.099,1757.3135,1823.3334,1780.6567
3730.645263671875,3794.4727,3672.5588,3796.3179,3887.0923,3638.4937
797.746337890625,809.72705,755.00696,917.6199,1072.1705,716.70374
1784.12744140625,1810.4534,1796.6534,1815.2921,1777.3142,1825.2534
2428.083984375,2450.4116,2412.9375,2467.9758,2522.3025,2530.9722
4541.6328125,4671.9844,4760.775,4771.451,4847.713,4872.199
2870.177734375,2910.7715,2981.9824,3026.8804,3073.1045,3060.6953
7568.6484375,7683.5654,7827.4966,7818.732,7818.573,7756.724
7724.3515625,7931.0063,8170.54,8141.388,8468.99,8613.2295
13960.3310546875,14457.211,14747.428,15348.832,15530.348,15451.814
2215.06884765625,2102.6567,2098.266,2200.567,2174.5898,2133.544
9033.1708984375,9568.051,10056.266,10365.068,11014.59,11407.301
7563.19921875,7967.6445,8528.979,9039.687,9100.447,9312.723
14394.83203125,14993.343,15741.182,16089.506,17238.824,17617.594
1127.129638671875,1137.634,1142.5913,1159.0016,1160.3315,1170.3295
7793.01416015625,7881.541,8213.265,8220.089,8612.338,8602.405
7327.0771484375,7764.643,8276.998,8704.057,8794.295,8849.807
2119.728759765625,2224.0576,2343.171,2448.2893,2575.749,2610.4976
1155.6837158203125,1171.7882,1191.8656,1204.5369,1235.4324,1246.1943
13780.1923828125,14213.586,14705.703,15082.508,15080.1875,15135.2705
1810.2396240234375,1818.7097,1867.9883,1926.425,2003.7339,1981.2924
1365.595947265625,1404.6088,1387.4116,1423.9027,1430.8522,1433.445
5359.7197265625,5500.596,5555.3525,5564.822,5470.4824,5467.6143
7019.8544921875,7169.5156,7114.958,7176.0854,6998.2246,7337.943
6215.599609375,6101.8105,6347.8887,6194.1123,5839.0522,5843.604
1522.106201171875,1584.3635,1457.7389,1486.2961,1514.0637,1548.7781
11849.7626953125,11741.507,11973.4795,11690.879,11731.97,11369.134
2560.5029296875,2611.4116,2679.5654,2661.4548,2744.723,2743.492
4166.20751953125,4238.823,4252.4067,4267.769,4354.1475,4224.007
3535.651123046875,3605.9788,3709.3274,3656.2476,3768.737,3817.211
1883.5401611328125,1900.6969,1848.8953,1911.2451,1968.2595,1831.427
3168.802490234375,3175.2651,3183.9365,3218.3782,3246.321,3235.9875
1798.881591796875,1896.41,2006.3292,2078.5217,2204.1885,2261.4712
4340.7783203125,4535.587,4785.487,4984.99,5224.804,5280.3896
4535.9228515625,4939.201,5404.081,5815.668,5994.0874,6064.4224
6131.244140625,6126.925,6176.4653,6232.593,6359.272,6326.8955
2996.8603515625,3080.6572,3172.4595,3271.2751,3345.1055,3324.6357
8397.85546875,8735.386,9172.28,9340.727,9364.953,9451.11
5176.990234375,5601.66,6031.678,6370.373,6927.6377,7107.5605
8008.74658203125,8200.92,8421.158,8527.609,8801.636,8923.894
3988.5556640625,3983.9844,3945.5503,3997.074,4016.1787,3917.4294
15424.986328125,15956.625,16670.2,16931.314,17992.963,18058.496
1450.9288330078125,1473.5209,1502.2097,1525.3772,1574.4644,1579.8292
1884.0228271484375,1877.0375,1888.1119,1904.8822,1929.0947,1910.1451
10913.4423828125,11152.08,11546.585,11590.387,12105.905,11984.78
2951.15087890625,3039.6987,3146.0884,3200.273,3305.8425,3374.4072
1645.7269287109375,1650.2516,1655.7057,1672.8992,1664.3429,1667.2158
14320.693359375,14543.77,14920.176,15137.168,15277.69,15377.588
1978.117919921875,2047.8728,2126.2444,2148.821,2237.3599,2248.36
5700.7314453125,5255.8555,4734.968,5314.3335,5662.2905,5318.093
1676.0946044921875,1691.7393,1769.3175,1739.27,1779.9452,1758.0431
4199.35400390625,4208.515,4322.7217,4741.5586,4652.2246,4364.678
5683.20361328125,5763.6494,5711.2866,5790.0024,5728.7095,5820.2676
5913.2724609375,6069.9717,6218.2666,6315.177,6437.4966,6516.3643
5339.8974609375,5687.0,6062.123,6195.478,6691.713,6905.7036
7442.59521484375,7857.6553,8147.0234,8376.309,8454.307,8636.5625
5876.6533203125,5912.163,5911.044,5929.4175,6001.93,5892.5713
16280.48828125,16882.455,17593.596,17705.713,18544.016,18986.398
6290.35595703125,6138.762,6397.8486,6502.864,6593.011,6641.98
11861.875,12210.727,12688.83,13952.947,14520.731,13877.186
3358.939697265625,3321.033,3378.7324,3420.929,3475.0586,3479.4658
5040.82666015625,4979.3945,5112.524,5138.3657,5369.1914,5379.2007
2166.514404296875,2292.103,2438.0996,2494.6338,2675.831,2749.836
4355.21630859375,4513.7734,4724.577,4834.2056,5027.819,5171.7153
6877.5107421875,7160.9937,7474.336,7647.8423,7905.3667,8104.7983
1242.3472900390625,1264.4155,1293.7059,1287.866,1304.4426,1312.432
