V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
20015.154296875,19792.809,20213.182,20053.293,19952.85,20372.8,20345.416,19974.941,19956.916,20488.725,20357.727,20140.145,20387.11,20335.531
19771.36328125,19710.523,19795.453,19739.742,19741.67,19961.307,19895.94,19745.262,19756.295,20018.95,19938.17,19811.633,19913.668,19897.424
2755.676025390625,2751.3433,2757.9604,2754.3018,2757.6729,2766.2493,2761.137,2768.4534,2776.519,2781.4058,2774.5999,2765.5884,2774.653,2776.3328
2354.413818359375,2355.533,2352.697,2353.3586,2359.491,2356.6682,2355.0498,2368.0825,2370.3298,2358.9468,2371.3162,2366.788,2368.7156,2381.581
1399.8038330078125,1400.7013,1401.6691,1399.5759,1403.5988,1410.511,1412.5947,1421.794,1432.3568,1408.8462,1426.2358,1424.5786,1432.6636,1443.0026
1514.3004150390625,1513.6105,1508.8596,1514.347,1515.5735,1520.3403,1521.3344,1527.6832,1532.7992,1534.2697,1528.3635,1530.4902,1529.4924,1523.3158
5398.16259765625,5446.1143,5448.355,5407.239,5493.8716,5474.0303,5585.5615,5486.1357,5500.7676,5566.301,5467.987,5474.9272,5423.2285,5522.683
3213.021728515625,3212.3599,3224.9885,3227.9736,3223.347,3223.69,3213.4324,3197.0024,3207.669,3215.368,3225.003,3219.8792,3222.1372,3229.1309
9348.4140625,9246.068,9408.945,9293.432,9317.137,9426.307,9502.399,9229.483,9431.099,9619.178,9459.201,9352.818,9304.789,9424.357
11539.11328125,11751.902,11671.1,11750.357,11762.17,11798.137,11577.472,11989.816,11998.447,11812.847,11935.764,12156.133,11993.001,12031.232
19700.326171875,19633.05,19693.959,19701.512,19670.72,19751.664,19759.91,19673.504,19663.24,19780.879,19714.385,19696.568,19755.414,19694.285
3553.038818359375,3541.9136,3547.203,3575.079,3583.316,3566.4482,3596.1953,3552.9685,3529.0903,3577.7434,3568.69,3550.68,3570.2292,3562.4487
6842.076171875,6827.385,6797.4575,6810.2197,6829.6636,6838.615,6804.3745,6792.5723,6795.4585,6806.103,6799.419,6764.264,6807.6724,6781.1787
3757.393798828125,3830.393,3888.9492,3935.7273,3933.7522,4050.6672,3870.8843,4211.8223,4388.5117,3953.5737,4257.768,4256.6865,4245.709,4448.864
1021.75,1025.7002,1027.4609,1026.3594,1031.9025,1031.736,1027.6487,1040.2417,1044.1648,1028.6407,1034.934,1038.9879,1038.636,1041.434
3999.774658203125,4001.669,3989.9558,3997.107,4005.4883,4012.6638,3995.0864,4024.8987,4040.4055,4002.2302,4042.2588,4035.9905,4030.6228,4056.099
4853.62841796875,4852.1035,4850.3843,4853.494,4859.205,4860.2617,4859.005,4870.421,4865.6436,4864.436,4857.206,4873.249,4865.7593,4873.9404
4839.123046875,4837.671,4835.72,4840.331,4849.2456,4842.9067,4848.331,4854.3467,4850.963,4842.508,4841.1943,4856.4106,4852.497,4854.8506
5203.6591796875,5218.9595,5258.6274,5225.607,5233.9277,5175.1533,5241.4253,5179.993,5233.9937,5154.715,5245.244,5251.836,5276.3247,5278.1113
7485.4248046875,7525.8354,7523.8306,7540.4224,7492.5723,7501.769,7507.122,7504.636,7494.8345,7515.0,7497.572,7547.935,7535.928,7536.4004
1094.7674560546875,1096.3346,1099.3595,1097.6036,1098.0051,1095.4307,1094.8512,1094.3303,1096.7137,1093.8715,1097.9708,1094.4017,1097.6157,1098.2913
4456.65966796875,4457.1562,4448.684,4461.0767,4475.2417,4472.3975,4459.612,4468.2227,4457.636,4473.394,4498.831,4470.0737,4460.5166,4459.2305
7796.716796875,7778.271,7806.178,7794.5566,7812.9077,7815.423,7786.3,7820.815,7833.6675,7848.2944,7829.8945,7818.3223,7814.149,7820.857
1062.440673828125,1063.2908,1060.9347,1062.9406,1062.2213,1062.2681,1061.6497,1064.6554,1064.7603,1066.2643,1064.373,1064.6937,1063.5886,1068.8651
10426.150390625,10428.248,10465.836,10453.061,10386.143,10406.075,10415.165,10382.143,10384.823,10452.672,10386.595,10394.709,10382.643,10420.915
7876.4697265625,7907.623,7885.7656,7900.3384,7910.8936,7902.3203,7876.003,7912.404,7931.063,7905.9463,7926.7285,7943.299,7928.846,7945.771
7876.150390625,7898.62,7874.886,7891.1914,7895.0317,7895.1357,7875.476,7913.932,7929.157,7902.998,7923.866,7934.5015,7923.7236,7944.8906
9483.4453125,9499.165,9499.512,9528.018,9534.065,9496.214,9515.379,9498.175,9529.099,9518.95,9565.736,9547.299,9564.555,9568.682
8351.0224609375,8367.157,8348.3545,8382.86,8327.354,8346.566,8335.078,8381.313,8377.326,8383.983,8374.49,8402.34,8382.079,8410.381
8255.986328125,8266.559,8227.465,8273.058,8284.489,8257.302,8233.198,8258.015,8255.691,8309.894,8269.383,8309.371,8282.677,8297.337
6903.015625,6880.087,6908.82,6911.796,6915.7744,6932.461,6923.2563,6923.898,6956.48,6982.8374,6965.2896,6944.8164,6973.396,6952.5776
9616.3125,9611.067,9626.761,9629.468,9632.596,9645.235,9646.447,9622.47,9620.837,9639.856,9649.407,9637.587,9649.129,9633.21
6953.6943359375,6951.126,6955.9233,6951.2935,6963.123,6961.9736,6967.9478,6971.8765,6986.612,6986.245,6967.3643,6971.099,6989.785,6975.6123
6504.92822265625,6504.2837,6500.397,6501.9043,6500.391,6500.6934,6511.149,6507.888,6502.5273,6500.563,6514.0483,6502.0493,6511.9062,6509.128
6904.38427734375,6934.0034,6943.577,6929.6167,6923.4224,6973.301,6953.127,6978.8013,6995.689,6934.155,6974.7666,6992.0044,6975.549,6996.5527
4430.744140625,4416.335,4428.0845,4421.1245,4421.3574,4439.9683,4425.351,4431.6494,4439.5605,4429.0234,4436.4517,4425.03,4407.492,4419.045
4574.302734375,4576.823,4575.6616,4578.961,4576.654,4576.18,4576.2876,4582.107,4583.6284,4579.853,4582.8345,4584.6626,4585.4995,4591.592
4558.1904296875,4562.3027,4560.1567,4564.641,4563.156,4560.341,4559.9814,4564.4097,4564.5825,4564.9766,4565.241,4571.3364,4568.9927,4573.7617
4511.66259765625,4514.161,4513.811,4528.9297,4508.62,4513.802,4507.1196,4492.6333,4518.003,4506.2153,4500.054,4522.147,4527.805,4499.796
4696.453125,4692.6655,4687.081,4690.9175,4702.3813,4693.3735,4697.1025,4704.0396,4710.9404,4697.172,4710.6562,4702.28,4711.675,4719.017
4238.92041015625,4239.64,4236.966,4242.3,4240.293,4238.1865,4234.574,4227.732,4239.9204,4242.844,4249.045,4252.6807,4251.4087,4255.0176
4523.158203125,4518.589,4518.7427,4524.495,4525.519,4529.5103,4525.37,4519.311,4517.0596,4530.8657,4526.2393,4518.554,4514.936,4511.1523
4583.23095703125,4579.734,4581.934,4585.21,4583.2847,4586.4126,4586.3213,4582.981,4580.1294,4583.2227,4584.1694,4583.198,4580.1055,4581.3594
5832.91650390625,5876.0977,5879.4067,5885.94,5859.165,5839.619,5848.183,5841.98,5818.4326,5828.5103,5889.4946,5879.44,5862.524,5863.573
5817.35400390625,5857.365,5865.085,5876.1377,5849.5264,5823.4854,5823.595,5800.46,5825.533,5790.7773,5867.1733,5872.0425,5859.9297,5862.63
7915.2431640625,7919.6523,7934.0107,7918.392,7936.573,7960.595,7975.948,7998.3228,8049.515,8011.6123,7977.7114,7976.283,8048.3726,8050.2075
10626.2255859375,10618.456,10622.67,10622.463,10624.521,10631.306,10625.811,10621.3,10617.557,10630.475,10634.601,10625.531,10631.0,10631.766
7692.400390625,7683.055,7674.626,7697.9663,7702.5747,7718.492,7697.5605,7711.7554,7723.9004,7708.104,7714.833,7707.5293,7702.0254,7718.9897
7684.07373046875,7682.607,7684.522,7689.1895,7688.4946,7695.0244,7689.112,7691.9775,7694.737,7683.6245,7702.011,7689.7466,7682.5605,7686.0864
7710.8046875,7737.1445,7817.4272,7820.75,7799.3423,7764.175,7724.519,7685.9043,7708.3965,7698.7754,7740.1987,7774.738,7815.865,7810.914
7704.1142578125,7699.1313,7697.999,7704.824,7703.2944,7705.6157,7705.4546,7714.5767,7703.9473,7717.7646,7707.1,7706.9023,7701.016,7714.712
7171.47412109375,7173.1953,7148.972,7169.6167,7184.215,7166.536,7137.2573,7142.8574,7178.4844,7148.7437,7166.379,7122.23,7152.5337,7169.619
7713.45703125,7717.1255,7716.901,7723.649,7739.706,7734.1475,7739.8945,7721.223,7706.5586,7717.109,7715.1665,7720.9883,7713.6074,7705.3345
8137.28173828125,8132.0923,8132.282,8119.5454,8139.762,8137.6167,8132.3623,8127.4556,8126.2983,8107.973,8122.323,8125.151,8123.655,8117.871
8263.5048828125,8251.191,8258.805,8269.721,8256.127,8262.263,8276.335,8244.354,8254.313,8262.197,8272.6,8268.838,8286.483,8277.232
7780.66943359375,7795.8623,7837.442,7796.1533,7800.563,7800.8936,7811.104,7813.667,7820.554,7797.246,7806.5107,7807.093,7848.019,7842.582
8549.337890625,8565.612,8574.421,8585.74,8585.597,8581.77,8577.736,8611.263,8600.807,8605.835,8602.1045,8608.105,8603.642,8595.089
1333.313232421875,1332.9895,1334.0862,1333.9808,1332.9814,1334.8966,1334.3667,1333.2533,1333.098,1334.4095,1333.8383,1333.6049,1334.4006,1333.7386
1139.42333984375,1140.3512,1140.1195,1140.7891,1139.6908,1139.4156,1139.3218,1139.6514,1140.046,1141.7521,1139.3762,1142.0085,1141.4492,1142.5807
9889.83203125,9907.354,9872.201,9957.25,9967.785,9906.522,9942.244,9876.603,9876.416,9908.508,9950.089,9873.121,9857.838,9905.899
10583.142578125,10572.934,10576.205,10592.71,10607.557,10590.19,10604.12,10580.55,10561.455,10581.466,10600.247,10580.675,10587.654,10591.05
3141.16357421875,3140.1206,3142.446,3141.6956,3148.4678,3146.3386,3143.3635,3135.6348,3134.4956,3133.0002,3137.9797,3136.8564,3141.799,3139.6978
31351.8671875,35054.836,34002.96,35064.31,37336.316,32828.37,35228.64,36238.047,33413.25,38971.93,37782.055,38776.934,45113.23,41591.56
1698.7545166015625,1719.1619,1707.0814,1726.9387,1713.4475,1726.883,1714.5718,1803.9198,1851.0836,1752.6522,1829.1218,1833.1302,1828.5698,1905.2307
2774.330810546875,2783.1204,2778.1875,2777.5168,2779.7715,2779.644,2779.668,2781.9258,2784.5007,2783.0066,2790.774,2785.657,2792.753,2801.5728
1007.1422119140625,1010.9121,1008.42725,1009.6253,1010.0951,1010.83234,1012.3121,1011.64465,1014.66003,1013.29285,1014.8671,1018.19836,1015.6835,1018.04706
3432.845947265625,3443.8113,3443.2822,3453.1067,3445.4595,3454.3865,3444.3564,3448.36,3467.116,3456.6025,3462.6401,3460.5498,3465.1711,3484.402
1383.370849609375,1382.549,1385.4419,1383.7266,1383.7108,1382.5725,1386.6095,1383.9253,1382.5464,1380.0967,1383.5664,1382.8528,1386.2722,1385.8856
9559.869140625,9561.001,9561.7,9574.036,9573.525,9580.953,9578.096,9567.959,9556.48,9599.284,9568.601,9565.011,9556.56,9552.664
1840.2333984375,1834.8992,1830.2197,1833.8431,1832.5702,1838.4269,1839.7151,1838.1754,1837.6492,1839.3296,1848.7488,1838.5516,1836.6375,1843.1606
7165.89599609375,7160.376,7148.3457,7247.118,7266.302,7233.254,7268.05,7126.5186,7046.406,7372.035,7339.1255,7166.799,7204.32,7198.494
1471.3094482421875,1474.8596,1474.2186,1475.1477,1476.5831,1478.2506,1472.208,1482.2268,1483.2845,1477.8861,1482.1669,1483.2452,1480.6719,1484.5818
1289.03173828125,1291.1588,1292.0631,1291.4956,1290.6868,1290.5741,1291.53,1293.7994,1294.7892,1304.2053,1296.0598,1301.286,1298.7051,1299.9247
8761.505859375,8683.465,8700.0,8698.245,8666.848,8644.049,8545.265,8499.945,8422.013,8495.768,8498.624,8541.124,8621.392,8588.686
9410.08203125,9362.87,9374.154,9395.095,9351.6875,9346.54,9334.672,9334.48,9320.306,9396.829,9362.407,9380.334,9367.771,9397.075
7797.744140625,7966.054,7592.376,7424.1865,7867.463,7298.21,7318.0894,7030.4053,7071.452,7652.4326,8178.1274,7535.995,8062.8604,8041.9688
1100.899658203125,1084.0552,1100.9877,1096.6979,1102.7797,1112.9009,1104.3265,1110.546,1134.1921,1132.2081,1129.5192,1114.3098,1129.5514,1125.6981
1234.7283935546875,1236.4166,1235.5737,1234.4186,1236.5779,1237.3578,1239.0386,1234.712,1240.1564,1234.983,1235.4012,1240.0752,1244.311,1238.896
8529.3212890625,8503.409,8482.123,8492.088,8543.158,8513.03,8530.942,8503.496,8470.33,8514.932,8534.776,8510.804,8492.671,8508.672
708.3438110351562,712.28906,712.31085,712.8794,709.3355,712.8318,709.28784,715.36694,717.9324,713.6484,716.5175,722.98016,721.78827,722.1841
2114.598388671875,2111.1465,2116.8096,2115.021,2115.0957,2116.6084,2123.7627,2116.1125,2121.616,2117.427,2129.0298,2122.7795,2126.2637,2129.0417
7793.630859375,7794.628,7797.175,7806.0483,7788.9404,7788.4146,7791.4077,7795.631,7787.996,7795.4688,7769.517,7801.989,7818.1255,7797.863
1243.9677734375,1247.9066,1251.6545,1256.3121,1243.8424,1240.8085,1242.0685,1236.4064,1237.8411,1241.3442,1243.6442,1248.5446,1247.5426,1247.8706
1117.876953125,1117.2361,1118.7698,1117.6383,1117.8629,1118.7478,1119.214,1117.6909,1117.8898,1118.032,1118.807,1117.8457,1117.0776,1118.0793
9398.6083984375,9401.085,9447.97,9438.51,9415.69,9426.008,9432.3125,9421.753,9409.598,9454.433,9415.168,9429.334,9412.777,9442.835
1026.742919921875,1026.0096,1025.934,1022.8586,1024.9087,1022.59454,1020.7381,1020.376,1028.8553,1026.2522,1028.5679,1022.53625,1029.6464,1028.341
1127.3424072265625,1129.028,1129.7129,1131.1658,1131.0187,1130.6052,1132.2804,1128.5203,1127.1069,1135.5499,1134.7384,1130.6647,1135.8094,1131.2728
1120.3419189453125,1121.1127,1123.3634,1124.1721,1123.8357,1123.125,1125.8912,1122.0071,1121.4841,1129.2161,1128.2218,1124.4849,1131.3306,1125.0768
1137.3629150390625,1136.6418,1137.7638,1137.7513,1137.0253,1138.0642,1136.4994,1136.8438,1138.5148,1138.3049,1137.8257,1137.2998,1136.2437,1136.8029
10577.306640625,10617.094,10588.15,10595.223,10570.913,10588.713,10608.21,10564.276,10594.335,10580.448,10565.885,10649.796,10642.189,10669.935
8306.7587890625,8315.98,8357.5205,8299.38,8260.457,8375.266,8319.191,8367.172,8458.141,8398.065,8397.253,8328.825,8450.144,8451.95
43800.9609375,43971.96,45303.285,44407.734,44594.37,44583.54,45551.562,44826.008,45113.984,44053.418,44866.867,44392.395,45870.805,45733.844
5507.3046875,5481.171,5461.0273,5467.202,5490.0386,5491.2593,5633.202,5692.5864,5843.099,5648.323,5883.655,5629.1533,5949.4014,6119.045
9165.3876953125,9153.196,9153.991,9137.326,9175.403,9183.17,9162.539,9175.264,9195.262,9224.441,9212.223,9189.78,9199.36,9226.867
1071.4056396484375,1070.3224,1068.4944,1069.2191,1072.9376,1071.3528,1071.3363,1074.5306,1076.7499,1074.4628,1075.5853,1072.5754,1074.5768,1075.9462
7034.66064453125,7149.819,7146.619,7259.461,7169.7446,7257.395,7087.148,7525.9385,7770.42,7466.742,7702.7666,7803.661,7638.4365,8039.047
3107.170654296875,3167.399,3146.165,3191.4395,3151.3528,3196.64,3169.5645,3388.29,3543.0867,3283.7268,3489.1821,3528.4546,3510.1738,3747.8333
1314.6749267578125,1309.4796,1312.4844,1312.6003,1312.2429,1314.2079,1314.8348,1322.2925,1323.0697,1327.9648,1318.3033,1317.6874,1324.0676,1323.2609
1315.75830078125,1315.7214,1313.746,1312.9094,1311.2723,1314.2871,1322.8158,1332.195,1329.6854,1328.2976,1327.1487,1321.8376,1323.3613,1325.8225
4512.087890625,4537.758,4504.185,4547.333,4590.042,4615.4775,4598.917,4911.1304,5064.833,4665.7446,5007.1533,4986.698,5005.1567,5299.9766
4345.6494140625,4479.848,4431.4478,4518.8076,4585.2554,4711.5596,4539.9146,5123.7334,5362.2114,4629.588,5096.8564,5260.609,5120.084,5514.0996
5832.21826171875,5971.122,6000.867,6108.546,6222.658,6342.1895,6056.5034,6999.3984,7305.2964,6252.2007,7029.0293,7112.845,6948.158,7517.6714
2432.216552734375,2437.3293,2431.7158,2434.4077,2433.0664,2435.8577,2431.3782,2442.4204,2444.8438,2471.8164,2457.6436,2454.653,2445.7834,2474.524
2053.298828125,2118.163,2096.6243,2140.2388,2128.1611,2182.287,2083.4429,2271.1377,2319.3062,2182.8682,2303.1558,2354.4463,2274.3394,2412.0479
1320.8250732421875,1320.2983,1321.4235,1321.5066,1320.62,1322.0741,1321.529,1320.5133,1322.404,1322.8168,1321.6198,1320.9768,1317.7332,1319.3706
2235.848876953125,2254.3264,2244.557,2240.8408,2238.5356,2240.6626,2247.901,2257.0615,2255.9377,2266.962,2249.4353,2263.551,2255.193,2315.831
1111.395263671875,1074.6228,1125.1805,1068.7708,1132.4592,1173.5881,1141.0719,1176.6979,1276.8502,1245.436,1206.7645,1186.875,1260.9961,1245.7278
1447.883056640625,1456.3932,1447.2148,1453.536,1450.0352,1445.3143,1441.3772,1446.7234,1439.02,1451.6245,1448.2769,1437.3701,1432.6254,1446.122
1479.494384765625,1494.7134,1503.8525,1495.1799,1501.2709,1507.4161,1491.4672,1524.2432,1530.4976,1494.1992,1509.8894,1524.0415,1523.5907,1501.0061
1472.6871337890625,1470.7936,1464.7842,1473.9963,1469.1824,1473.0775,1467.1876,1473.5554,1473.1707,1473.5735,1470.9235,1468.3347,1478.2657,1476.8477
1461.028564453125,1462.2771,1456.4526,1460.0693,1471.5138,1468.6173,1457.602,1460.1688,1466.1979,1459.7792,1464.179,1460.5131,1450.7656,1455.959
1450.273681640625,1451.8835,1440.6576,1450.1035,1462.9047,1461.5515,1452.1301,1449.1381,1457.8441,1453.5958,1465.8687,1457.5886,1444.9777,1447.8569
1578.8646240234375,1576.7249,1581.0557,1581.7682,1581.8148,1579.7633,1581.9492,1577.7722,1576.2101,1583.9421,1585.5964,1578.6655,1586.7996,1581.3281
1573.143798828125,1575.6719,1576.0709,1576.6193,1575.1886,1577.5756,1575.4706,1579.9498,1582.0913,1577.1362,1581.5116,1582.0461,1581.3923,1580.4775
47036.66796875,44693.855,46328.984,48455.92,48351.3,50488.754,47823.53,49591.227,48395.164,43345.508,45280.25,42754.562,45126.96,47265.51
1660.9593505859375,1663.9794,1665.9323,1668.8501,1667.2533,1665.7958,1669.3197,1677.6597,1676.2102,1672.2112,1671.1824,1665.1843,1667.3706,1676.686
2589.17333984375,2588.9534,2594.3867,2587.5854,2598.3684,2595.9043,2604.865,2590.8354,2588.5012,2594.3936,2589.498,2590.2148,2584.24,2586.966
42576.90625,42521.418,42582.97,42595.08,42670.84,42641.72,42701.035,42597.18,42520.586,42563.605,42670.777,42629.285,42595.957,42600.32
2487.72412109375,2481.6653,2477.9072,2480.667,2486.4739,2483.3018,2481.285,2482.015,2466.8574,2481.0332,2499.897,2482.913,2489.7515,2488.5176
2559.558837890625,2598.4487,2644.3425,2647.8442,2634.1143,2679.993,2650.3088,2670.256,2687.2258,2677.673,2706.2856,2714.275,2725.2395,2692.9148
2638.02294921875,2638.4707,2626.0989,2634.2185,2641.2212,2629.4995,2642.244,2634.236,2622.7913,2628.1133,2633.3806,2616.156,2616.6372,2625.0125
2703.47314453125,2704.0183,2705.1084,2699.2808,2706.5298,2709.56,2703.7861,2708.18,2706.2383,2705.3083,2704.3147,2704.4177,2704.0413,2705.8462
3066.518798828125,3062.4211,3064.8257,3062.871,3072.5186,3069.6272,3075.853,3068.0935,3060.6248,3058.0015,3072.292,3061.1926,3062.2124,3067.3018
1893.145751953125,1916.5078,1915.4052,1917.8091,1913.5957,1908.5492,1899.4081,1925.918,1931.5295,1924.1542,1930.3502,1958.0945,1950.9598,1939.0566
2556.849365234375,2574.6086,2567.3606,2563.9714,2570.2173,2569.7998,2568.0789,2576.549,2595.387,2583.5955,2583.9944,2593.685,2590.8,2585.2188
2137.04345703125,2123.0054,2161.7063,2135.0537,2165.1914,2194.0862,2198.4014,2212.693,2293.2664,2275.432,2249.5332,2204.92,2282.4277,2264.2534
2119.265869140625,2126.7085,2136.4229,2134.9993,2129.5374,2144.493,2134.9888,2144.3594,2154.554,2152.5916,2140.6372,2149.1814,2150.8584,2156.3684
2139.470947265625,2161.547,2170.6733,2176.6853,2152.4644,2162.5269,2159.5322,2177.8271,2182.658,2198.3184,2170.0732,2186.257,2203.5828,2186.5237
2074.0185546875,2090.5718,2092.575,2103.878,2081.5735,2085.227,2095.6028,2101.4766,2105.7195,2116.23,2092.2485,2106.4973,2126.0034,2113.9988
1826.87744140625,1835.92,1835.1064,1846.7351,1831.8445,1841.7068,1829.5311,1867.1807,1890.9349,1892.103,1899.5195,1917.4775,1889.4991,1918.088
2183.0390625,2210.5938,2208.4958,2223.4622,2218.6453,2239.9795,2208.4292,2296.4702,2326.9968,2242.701,2301.7188,2330.8892,2306.1804,2369.448
12716.3046875,12992.334,12895.32,13008.874,12845.147,13003.159,12812.654,13305.65,13454.665,13273.644,13369.332,13705.398,13432.799,13828.876
1376.7783203125,1381.5438,1379.172,1378.133,1379.9895,1383.8296,1373.7281,1389.1443,1404.0785,1400.3259,1399.4042,1392.6199,1401.4897,1410.2281
5390.84228515625,5384.8125,5407.4556,5376.9556,5409.9907,5438.2583,5427.7563,5452.4595,5512.4146,5463.43,5478.1396,5448.4785,5506.1616,5492.0786
6900.0,6900.0,6900.0005,6900.0,6900.0005,6899.9995,6900.0,6899.9995,6900.0005,6900.0,6900.0,6900.0,6900.0005,6900.001
641.5166015625,766.65015,644.22754,773.89526,636.301,722.1482,574.4563,1109.2317,1236.4348,807.4946,1129.9319,1228.5542,1116.2566,1359.9089
1315.1131591796875,1313.4286,1314.0581,1310.091,1317.4567,1315.7534,1319.1111,1315.763,1315.68,1320.3472,1319.3937,1321.5483,1320.6976,1322.1418
1651.557373046875,1656.0458,1628.7551,1573.4868,1671.6464,1673.3394,1675.7314,1767.3558,1850.0994,1580.1447,1773.5564,1768.4845,1835.319,1905.5295
1226.923583984375,1224.2885,1228.3992,1226.245,1229.9192,1232.7994,1229.5037,1232.3905,1239.568,1240.4424,1235.2915,1234.0356,1236.215,1235.8921
2028.344970703125,2025.8187,2028.2927,2025.5297,2026.3722,2029.3444,2025.8328,2028.3774,2029.0161,2025.5327,2028.1207,2027.5535,2029.7219,2026.5591
1643.4853515625,1647.502,1654.0677,1652.3098,1651.0614,1651.3374,1659.1134,1649.6752,1656.7133,1664.8207,1658.7173,1663.3157,1667.3815,1664.534
1793.020263671875,1791.1984,1792.061,1791.8263,1791.802,1795.2806,1792.3601,1792.739,1790.6259,1794.7673,1793.0797,1793.4417,1795.1412,1792.4355
13081.7900390625,12974.873,13126.902,13052.676,13028.848,13152.182,13193.891,12970.097,13094.787,13302.75,13177.24,13069.181,13096.867,13147.487
5524.0302734375,5517.161,5548.0513,5519.479,5518.0244,5517.3975,5549.178,5544.3574,5531.861,5521.1104,5529.7915,5516.4707,5552.5977,5553.672
1543.3946533203125,1541.6062,1555.1383,1550.3042,1552.2666,1558.6248,1552.7808,1547.7686,1554.9363,1545.1189,1556.0042,1556.6285,1561.5568,1558.8876
5580.841796875,5576.2993,5590.7705,5571.5664,5588.321,5572.8203,5593.3794,5604.098,5607.985,5595.533,5583.5024,5587.5317,5612.638,5622.8433
5604.0185546875,5604.173,5605.787,5602.1777,5601.144,5598.802,5608.505,5598.6343,5602.6772,5612.782,5619.2334,5595.0234,5616.965,5601.9053
5524.9384765625,5527.536,5524.8364,5517.9,5519.7573,5505.43,5535.4536,5517.381,5514.967,5527.123,5540.756,5501.9907,5526.6216,5523.5625
5509.001953125,5511.352,5509.3027,5499.3784,5502.5815,5487.209,5521.541,5501.9385,5498.489,5506.1904,5523.5312,5483.993,5509.9585,5508.686
5485.35693359375,5485.8657,5487.6235,5471.1606,5475.212,5461.766,5501.5557,5480.3125,5475.653,5473.143,5495.053,5457.6484,5486.8438,5487.087
5184.486328125,5204.6006,5200.7354,5192.893,5203.4077,5203.6147,5202.4556,5222.6543,5239.266,5218.533,5227.5996,5229.2505,5227.72,5233.715
1173.6185302734375,1174.0553,1177.4592,1175.5911,1176.9065,1178.8591,1178.6365,1175.6823,1176.788,1180.9923,1178.2328,1176.8301,1178.001,1177.1707
1786.040283203125,1800.404,1793.7069,1791.8407,1792.4506,1795.5284,1803.2739,1799.1577,1808.4689,1805.1646,1802.4495,1814.5994,1818.4801,1835.4573
6444.8896484375,6489.2417,6450.539,6462.7188,6432.3228,6442.48,6461.4277,6492.865,6546.29,6516.2266,6588.874,6567.601,6535.904,6714.0996
7069.5625,7075.7573,7064.384,7069.8975,7063.5586,7063.3735,7078.903,7084.551,7085.3706,7082.8066,7091.131,7084.815,7083.333,7099.1045
13362.2216796875,13344.234,13366.884,13374.131,13370.094,13375.571,13364.982,13361.891,13364.475,13356.201,13359.99,13359.117,13338.864,13341.48
11474.5556640625,11459.897,11487.772,11463.644,11462.428,11525.915,11492.527,11536.982,11593.34,11539.156,11551.637,11562.208,11608.632,11622.408
11634.2626953125,11614.715,11673.133,11653.655,11635.439,11677.313,11675.394,11639.296,11684.83,11666.729,11665.066,11652.535,11653.426,11690.11
760.5494384765625,760.36035,759.8268,757.66766,759.9801,759.83246,758.7035,760.37274,762.6815,761.58057,761.5551,761.1402,765.8628,763.02655
4191.28662109375,4175.9536,4149.39,4153.252,4139.345,4196.242,4153.366,4116.7437,4153.828,4167.159,4218.111,4122.6084,4237.7188,4202.8555
17263.2578125,17257.334,17300.883,17272.127,17310.13,17261.174,17353.822,17281.992,17223.188,17323.945,17352.193,17238.533,17307.365,17298.158
13282.6630859375,13267.876,13302.94,13288.756,13284.61,13308.525,13305.934,13287.557,13292.956,13341.008,13307.378,13283.53,13303.865,13293.743
14867.4521484375,14850.111,14890.243,14875.464,14869.528,14897.442,14893.873,14872.909,14878.561,14934.475,14895.01,14868.617,14892.087,14879.963
8981.84765625,8978.864,9011.602,8998.525,8998.421,8988.365,9034.196,9017.283,9017.381,9030.993,9032.89,9021.258,9040.603,9060.415
1133.304931640625,1133.0122,1133.459,1133.7119,1134.276,1134.6274,1135.8041,1133.7583,1134.713,1137.7766,1136.0161,1134.1033,1134.0416,1134.4408
3297.3466796875,3305.6768,3302.8926,3302.9844,3303.546,3290.3528,3297.3276,3285.4897,3295.5686,3293.4646,3290.814,3301.9521,3298.316,3306.1357
2128.969482421875,2128.043,2128.6902,2130.1396,2129.6792,2131.6165,2128.8547,2129.3386,2122.3242,2130.3125,2127.2112,2128.4617,2129.2395,2126.9763
15280.908203125,15267.029,15262.147,15268.565,15272.551,15271.337,15271.051,15270.142,15265.357,15261.055,15254.573,15263.751,15281.983,15259.993
4595.28515625,4588.032,4596.113,4597.2876,4592.9414,4602.748,4603.6367,4595.1284,4592.088,4607.523,4598.0234,4597.7075,4604.469,4597.971
5244.9501953125,5265.0815,5255.7886,5194.934,5211.24,5204.4106,5185.3296,5199.1025,5262.8096,5180.719,5205.6445,5293.7744,5297.882,5243.326
11866.8447265625,11857.309,11871.84,11871.74,11862.414,11875.851,11876.421,11870.201,11870.636,11883.06,11870.649,11869.129,11875.119,11869.416
1991.82568359375,1989.518,1995.2021,1994.0676,1994.4946,1991.2062,1996.3503,1992.8875,1993.4868,1994.7006,2000.6459,1993.41,2000.0068,1996.6892
12866.1181640625,12829.652,12863.963,12862.058,12865.193,12865.182,12894.416,12895.635,12892.505,12936.667,12892.2705,12906.668,12933.626,12929.784
14202.6875,14179.027,14180.593,14131.399,14172.303,14202.319,14201.678,14206.133,14284.747,14306.539,14251.267,14235.264,14315.203,14277.947
1646.670654296875,1664.2874,1665.3131,1674.4174,1654.0088,1657.1044,1651.0697,1665.9536,1662.8043,1655.402,1647.4431,1667.6194,1675.0908,1649.75
